gh_project_name,tr_build_id,build_successful,git_all_built_commits
apache/jackrabbit-oak,148265245,FALSE,cc82f04fc2426de4d36b395061054e63d528a992#e22f9ee407e1a7b85999fe4520fc47753bd1968b#8696f4a2c28732e921e235d6951b6bcb3176a9eb#11a311120135480b30c5b45da5e39e1e4eed9d5b#138beb85ba259eaa2f50ab14486bd7425c4a28dc#e245e62cc351186e2482e7f85afcd97441178334#1f9bbf5f43721bf2fef3759449315fc037be3224#0236249c6b48799c290c2a4694a707dbdd36c8ad#401522426e7bddb89f68b51a1fd8a26ffdd14f6f#4799085bfbf78f2e7b58ff8675ee94ff87a60ed9#2135c09c6da6bee270dc5d072d1662f71f896727#e1b183cbb88ed29c72861a55f65600a19bd82a25#1f521bfe1e9a8665e8fd78276a37689d164d5fee#c97b04ac3fa61a2252b368c45a892114f591370f#3cc28d24e099af870cf599a6c7768b0e2fb83879#004daea59d6783ef652aa97fd73249e12efca2db#e32ddfcde93015f755d5956c241256dd5bc87659#3065293ae41d48e2a2db669b0ab365e43793c975#76c2bd9977eb7cf0f8e7717a7e5498a7a0942755#f15773e4300cf4c6cea26ed51a1f4f4a82c448e3#4fde2f6186b36a97dab5eb6bea5c35373a0126e3#0290f8995167c4dbf412df0983595f023329b287#c0054f8e87a3ce5dbbf658427fdcb25c52b73b21#e63bc4e22e2fd759f6554732f671343a114aa7ee#1b335f8962ded73212c0f61884546cfbad31c88d#a4d6d344838d92c7764cdcbbe5f849fed3dfec6f#6747cb85db1b8f56229c137a3806bea30cd6d6fb#098082e857a987c04d20e44845dc640a417ebb89#147155a7635722156c43c8f36772eea14e8063aa#424791ada9a37319cb5501c2c1ee9cc98c204598#ed734fff886d9e4a3f0137c30e14f068e15f155f#30ba9c76524f72b78c22daad8a096340c779e3f3#02e93e815900a1093f66770042f55e1c25d4e7c1#c96696141bd0afc62d3a1e57ade7e47a8bc88b24#a4c5eae3c2831a610c071cfdf1dc6b28b9e31520#f7d5af20e1581067dfe021753e4215f270bbee39#01fb1076d5859453a56daa7d5c03fd6bbdda07e5#b2d8070879d060f85c666dac1238768e77a3211f#83c5b3a430a8c6e8a969c547ab5b08d37d620589#a0233c119e658cec159571dc73b736a7bc0f6faf#5f2947d31b1ac09e0f62266c32b62121e170fb96#a83aced49d3ca8d5db78fa611fe1c920c2e6df88#0d6f1698c8ff585e4f35bdacf838887f4063aa53#9c892a752a6d0daffda2527d8fa47b16ecfdf621#90365dfb3431388bd8fc38a3579b3b1b690f1765#20ff67825a2715ad9191d6f370f554a9287d5582#e4d6b1ae83cc4974a2e0dd3cf4d2875af215950d#6e8bd28e5b410792408c1eb7ff165883dd83703a#badd9a0133ad1a3e0659f95c7f6e4d4ef961db25#9ffc33f492ef65a5e6450c21fb8daf50c4182346#580a90e0177a803f3835558e5d8917dab245e94c#565dee100ffc6fac9ad650d1145421ca4e55984d#ab8f01ff1c7b14eecd1a950d4bd76b8058eefc49#fd328ba1e203e3bf5019008e110be40aa08a7c32#c52709581df32a4ccc06e8d0566ab8329e38716b#37542d30e7e3f42da129374d6077341a0f4f76c9#e1faf352fdac3fd7c716508eeeded565986747f1#0f63d5694bf1412c7246bb5382da1250be69d514#89332a5504719847ba9bb6337bdf2b4284b26afd#7b88227c4629e4c37239d5164d80167ce760af4b#8ffeda0fddd16fe945aa5d5360e35014479dd055#21fde8c4c60d2c6cf7088283668b25e8bed864b9#07ae5715c8fca7fae605b1173dd2f70676739812#e045ff71f876f43954ae55b06125f4471d189798#123d5f7b705c47e89e23c1f76ac439ce93c96a57#5c1d945753c868c2836cff41b78e64fb8a0fae13#eee1adacbfb5655d5e15f2217cd51d45bc1cf25f#503b82f443a35360eaba2519c42553b7861ccc75#cdd680b1b9c5f516d8fbf460a147ec3a2e248a55#7fc31eedb785e9b605e03ff47e2c9a203788e93b#42c687e03041545ec713704ebab515bf6f512a1b#c3387c90c604dcd4d354a56352b93cef7daba4c9#22da3bdba876bbdeb715d766daf4db859e4df2e3#4b8f22b3644174eba08d4105870e713784bd03b9#294db3011898f58b7c7c49ed9522aa2932b24065#e63bbf1f78d0279f0318d603eb4baab9d585c9de#ace005fdbf18f667df894042393cc0ac98b8d073#390258520e9573021e795b477f030ea3f369e425#84a27d804b363fe2edda7a6b5fd3c1492cc8109a#6f20505d2c71a90a316f9fd25323893c431f4a58#ddf785a0abd9296720c84c9cf45ceb6e50c3f3ac#0c3435cb3efb983b517b53b48ce2d538d899a8f6#286d0fc57f4871e7cb622793828f1b6d0ebecc1d#aa07eaa0dee1446a73d71ac5268b3a9569438032#100da69bfb54f842f3ad944543d4a9889518b940#84f98a1ed7d69030a42bfbc12cff013c2f143f2c#e0fcdbac62c02129f1fe17713afcb9d47a0e8dea#082a65d3e6cf6f348233432294f98a41dbb5a4cc#badc148325349743c188a54719bbaa4f0ee0eddf#040652db8f29a62e33decb4f9b5e473289058bd4#3d5e4fc97a793d4c7d4c2f7b12c6c849f6b06b07#171134477ffd3484339530b43003bab36390b7b4#d866f2250a810619a61ed943d38b53be9b0495b9#b299f14d4086b6224969a28969feabc240406552#f7722a4c95d8e091e1e7534f5d7f577f28bfd0f5#3a484883b9c43eef0333c248b0206a66fc477227#e03d7c196702ba73662b8c1213fa161015f6b77c#4cdf3455756f9fa7f15c8b9f2a63302142ae920c#04d955b99f35492c99729bc2b05b1e1c8434fc2e#64ceb5e2d9e8e844989f0e786f2b1abac453ae05#118b2d1c4998d73a6d42636159b3d0b2c925cc94#79fc2a5deed472bcab64b6e4e22d6cd8f780bce6#8f7d1d5684a0fce59ed5be92b64a8a27ec19fcba#6af70d9f67bd58488b753cc79b6b732c2c9acfeb#a82e26104f96e7442dea794c5064bdab0055f3aa#326f81aaa8adfcfbb21e88f4e83acbed9f22ab38#5aa1bb0c5d658b2eab6a3b156587624ad00f30c1#38c26ef2e26ed1c069b3bf75e99583291189add3#3a09d68d63c41ad566030e034839ebd397ba3cab#3ad4d59173f1cfe79eb32e1406a49aef1d89f973#4fa2f5aa8b5dc22a3c522e1fcf740461e0effe0e#a479298391e65cb20a943efbee206b0e150c183d#30186c1e7860cfb25e97aa9527b19db39ff5f17f#8f42554e2fff9ff3c90a8c21a6ba0d98d16e479a#661a9c0722f17f1e007d9b27f42619fc7fca3b9f#d782ab100e35da21c9e3502e2b19f6d9ea2e46ae#aaf655035de8834635edbf0cc8ddc9c73c15210a#c9fd0ad8ab513fd7578aa701b8b5f452369ec459#11daa20e02e212ba707248c2ecd6c2f730bd1524#66fb6cf9b0827035646edb97b242acc5780be3dd#5786d8da30494cf9451a8fc5aae045fb1566c1f1#e14c621b4ca08ffc3c9a2aef099d31d8fd95a1e2#9c104716e465d5b2895c82d86a8641df064dbe68#d261f4a5b82f1210f0408ca1f96aa74ee4b5a971#7a6486c601f50d6906c4dc51b1cd495648969cce#0e05d2c32474e3ed6b1ce07387a0689f49e53fca#699caf3613d7e8b1e04f6b1c6d9d538a4fd50232#c32250db9c603a6f5ad4a4b50e7b4293aed1868a#a934986b94316b9446a9cd1340696f4d24a03fbd#b6c77d3bf0d96b63d361ce54f11316ea415e5f29#818f738156528c531afbe462de32bc895df14e56#78cbc510050d86d4f16865e2399d5fc9c50e38f3#97a7a065f7c58c52962186586a191702f83b6087#2e01bb667fd7746a5ea701c7a071033fd191d7e8#e1d3ec3f2e7dd3a0380287c9ec9b47e067b82e39#d3ae19f9e5946fd88b9e3730fe3cb04d18a1e567#a0abe97565bd169d188853a49d790557766385a4#d750ea40585b4ad87c36750e810cafbc32b09884#9822f5708a1534d9da7135cce7917d328871fbee#6d47670be662202d7411cee96ec0992dc77d2ec8#a2f52b02ab6e4da8d351f675be0a51b0a84c6824#4b461feff93acda34fa6f961c43a108bf1de2324#3510661e7f5126268c2160b491a9460af1410463#3c3358fd29714e9d35eca674e7b0bddb899d691b#5d6bb57f66a028e573fc8430ba4038ffb4ae0699#23a27156dcef8145124428228cc3403478b8fd7e#19a583838a177c5d8467ef3e17d3731d747bcc67#05e88ff44efb4c4288d8bc5be87ff1c209c5b7db#5c05c98845b2c35945d68460bbde2fc995f963d1#366c3f9844acada72a91f2f3c2f580e3fc4573cb#7a544b55620e5347ab55ae2ed39a49c82252719a#99b38b37399ae387ee1d71233220315d2c1ed3c3#b42bd3ca173bbc6670355aa114701a335f0d9f88#4d8c76d41c41ca5f2707b878f61501c12f1e5b6c#3ea51643e3482b324e95d7a6248bb3a77a7a3524#f823a3206435d027c5c283e43357310ef8b14835#de1ced7d7eb2f6d513b9060164ffd0e4d084a64d#05d6d8f4c347fa86ccb644117b842e7950231e17#c1fd0cf75d04557fb001c8810286ff24d0029596#ce3c21e63c700983ec443622c665389e0135073e#30e9508caf6784fa1cab323d5595c985930f703d#30fa0d3d090eea3510d485f998187b3f1e4e4308#b582b6d579eacb074a8d5afd86dc70b7d56f7a41#1b80c4787f012f2bca320e6add629dd4faee57d7#1a5d2f5031368c00445a0c66f70973025a46a068#32a4531897752edc9cfa294098e65e80f723fb93#c365daf36c479c70a42ecee0b72cebb25c8554b4#a0613112dc1d33763c86783a954c2321cfee9a94#b0a823fc195cfa755f5ad73b08a15aa9137a7625#b54b932169defe992f8a340e834f773430e7b6a6#b9faec7b33507660c4c19680a50b50141f99a5a7#cf518a3b13676e97f9ff6c666159054028ee7d4c#5d16a410fe45f3f56677e1f6abbafd557da651a4#6fa0ad0cc815af7c443e3b6c7bdb81aeb5f38443#fa4533c462ce93b291933d78724dd172e50ddc62#14c99694b0e3098b656a85140f64c67ade44bdc9#c3e18379d1b692dc404ce8b4da960cbcddad13fd#6ece558cfc0a17ba29b43e80166ae4caf37f87d4#633a67b20a107e4c9468229850842e986c0fd8c4#e49cfe5dc7a824f2fb8d0377d89ab4e3410615cd#7b68ddf886aaa761418e695869fd1950b09913fa#c3b45a0e28590820b408dec6a1e00b6318038b7e#39ab546d1cdfd41232b72362b311fc981db450b8#218f7123b06086f6c0c670e6c986df9837f419db#41d7c56e14ed8f78f63bbeec3e616e5964cc87ea#6b8db4c444fde5e300a9453bd1dd860348e9aad8#9eae99704eb4d2b3a987b0bc446e7a8d54aebe65#c1c863c9be2c8dd4356f8eeed889ab5b1b4d76b8#253a457f7b92d97f891274e5f7b98a0ab8538831#a1f62027883b164356375e3e0acc62f90a9fad79#b8a4a28d3160a54311b43221e2d9abceff8f8e07#9baa0b0dc68adce2e22bfd87dcb5a0257900622c#74771af427adf499372d8cd7f61364bcf5671f6b#dcc28956f996f155b9de3512df736067e993a756#20b3bb213af184ded75ab1345e70f31655d0541e#18d850ef2750104f7a56dd259e2e7cd50cd06658#709d736930dea76e43fe02658c51bbbffab56df2#4ff1b61e7f9242f1026d22c10d779e0dd8e1540a#e7ef85f107dd7085ce7ffe78965cf22e32bca00b#0c0dd07e5f51ae986ad49c8d532870a31b411b38#9a0e8d28d049503ca4f0f135539f856fd5473097#52a955bf315854ac256a3278baf26b9a1957840d#1b822ae02abb80ceaaab45f39797c600bc34cf4b#e56fd8d332a8a9227029010e10ae9140372cdc75#09dbbc7966f43bf86dd7d6df6c683c4cc5c01419#c888f7eaba053a9d1cb06e92b22110b1c33d18cf#e9d12cca7e58ab5c18cfa717bf3e4368748dc051#f63d057cfe9fc06dba16b8aa321e6d534502e659#91d35e68d5a36d037143d418730a07dffcc99bf1#1f31edd1766b8680c7743b364725f0249262f98d#df651082cc9c3f858f93fce8efa2c5a4260f4c92#b61f7addf118f704eebad743601e81470dcd3bcb#e4489a8d89cf3030a297aaebd3aedb8106fc281c#ff82a3011f969a4f81d4ac1b4b74cd76ac9faf51#604ad95dff2ba8bd6efcc264309f4992cb1a14dd#80dfd880e0831d6e0c934ebc624d60f13d24aac5#08a7b7d5d0cfa691888e428d021bbe62780d9a6f#0de644c81f15c121f42b6831d07f6f90ff38bfe7#60486bc394dfe45e1fffe30ac9d91d71809aa5f7#84bc774fd012b992cbbc43c891c9472dea3373c3#cf74f22032e8a1142d1920aa376ce24cb63d5f30#38648e177530d98f567a09db0d5472dc6997e0a5#821f524d5ba668df50c4640fb70f3a83382c5cd5#cab9da1a280d1f36458831f574cf68c9c357d78a#2adce6c7a91be93e826c0e2fe1215b6e39453a43#171710ae014e1e1d12b79860d5ebee2d00d8d3df#8886afe92a8112a7c6d409ff0f10d995034e27f1#d44fd466706a7578c6c7d21b7987544cf082f7a1#8c561d0ed3085f38f1e82b277296d1199147394f#2c0e920aa209ede61e1915b6855f5f9f17a8ffb9#cfaba7a8790142870e30c6ff6cbe7794e2f4ba6c#3805367d812d271025877b77f614edd6f951871a#c5b73a4b8d41ac257646c33b0900b67b9e544325#7906f6e15c232fb928fc09083862f4041b863266#5a289c7ae92ac9a5fe4b388f3218b1f543a3e61f#779677b4755d2c62b7686173dbf1936c8d55d196#ef262bdde4a769498bcfbd3fea073ea2bf7f8148#222aa131af9eb3e3cd1e5af028c3ea60c924192f#1c5da7d9812e96c8ba330137b17063d58a12405b#215ae6ca10e5e31c4c14772ce10ebc735a08d024#1d813ebefaea6f3b0f0a92c40349d26c583153ca#5a7bb0d46a886fa8b448989e4c62cbe6be55b49f#a262163fe5755a890ae9d7f01929f3cb13c5aeb1#b2e5ae514a221f96f199b2404d5704a33c559424#bc324ce0ed87ca30d83113fe01ccbd0a9dfcfb1c#3a645fabc3a87ca7547bf56d2b760b39ee28f4e0#a5c5d1c331247f4f00072b356986000aed6a4e4f#3bcf530dbbbcb44987fcfc3ca208785fb10e9a63#59331d8e994bb2745c00830cfd9ea80da2ca5785#d8fc260dc813ee35973da226e9572d305a83a4af#b2aa8acf07d78e0619cb420e733f5ab0a6c8a02c#8a930bd611013c36ad4cc1696b2f555d1b0ef62d#4ef76edf73e090446e929b9f3834c9922a7635f7#9dd449fcf7cd7f800a5cc7e6c87c96f3f3441784#82ae54ca4c11235b5421544a70a86dc968d4a9a7#576d1fa5ad69f5137091b3ec05601c59d703d12b#c121c858ca82fe0f47551daeef79aed2c718570e#c7c6d15e837fbdb69f1f6932818fd36cad7da8d0#7873f820506db1cf4783c0d52ba41cf94b4b8896#5fa11527a394c75b61f3a3e248b905d1bbcb25e2#72dec64e08bf55963eeb02b60aa94524130d2c1d#225fbcce4e3697c2a10c88fe4bf717ef1cf39424#f85e6bcfa570d640df1d027ba82553bc5b7d0b19#9e834ce3c408152d0ec999ed2bd16a2b375df525#7cc7af95c722f72c5a474e2357b258f645033ad3#89410ed30b5f4ad884343353c73d3e784afbcb5b#2d3c564aea4b7385c1d42bc3df0af74d53e75d8e#2202d265a45142546464a094cb65e63ee93bb705#00a1128818ed13afc417973d5f100a2c4c6ae13a#147d469fac173cf28aae55f61750be2b47ca3aa5#bf74a364aea8066c17eb6129b275198fccafacc2#d70224711ef66943e9ef44a3ac5fb36a640522f6#376c9f662b569d78c11345a0d281886fe86d8e58#b6e87675e711a7834ee5c92ab03d57552eb7d55b#5a92b08b3dcf2d08452c29c70f0b840a70f15795#33b5a811a378701106fd0b82ef37e1a5d701bb08#3b75489479af197cb89247d5fc4a9af8c6895623#02c87584e491893e3abfa0da231d6cc8082ae699#f3a796288cc3057b477b034ba984e0663ddfe628#66e7f4b0c0fb0f1492103c7fded6c56e69d61690#fc6d8c07d48e26b0720593b7f587ee0e8b9107bb#ca916393b0b8c0e18d81b5b984d9f02f8a4c64fb#dbf25933f471bbfc42f27cf773452f11a337ced9#a5649af499e476a0d94996387f73a2650498fb7c#fefe427341e08ce1c54efb7154ab4f0fefea20dd#71900f8809c33e8d4b7411e0c33ba07f92b39a8b#eb519a429524415d235df0b737826443b16ac1a4#ac4b8787f9e61f5c448bc1c56887581a5e6e2466#d4c0dfce187ba264ff60ef14029e69b64a7bd0d5#14886a6ab66f22b77543ccb2c9efab983a34929d#451559d936b86473bb80c59c590cbc0255689ef1#51deabf6efbdfe0627ee3d5e8811b5ba3e82c9ba#43bf724a10a12802e2bb126915d0d976b187943a#e69e1809dea2153de815a4aa1c45ca8caddd79d2#9a73ad513893a42b9683ac28017eb71f64feed66#50a0424fdeda5e36c75d953fb6aadec865a25ccd#69e431e9c9cab1c7af16a63a0365a93084739d3d#2423109fd559eb034c16fe43b75c4a1800d097e3#018f9cdaead0ba932281747014b596cea6dc34cb#ee1aaeec249012a28ae0700118dbab97ea8e8905#f2eb8ace84a46b24e16d5c5b6373c077505fa048#3cd1c02596cf8ce462963c48aff1444528f643e2#3c0ad786b332c95f3ff0f0ea706ad4f758fbeb77#870a6b8d44b650e949b2ad21278c25a6dd7fb7d8#ef6b20f098a6c02e754374fdf48c6e365d24673d#50e773db4f08cc398081fd1dbf91447fd4d7fdcd#4fbb0c20430240e23b16bf658b6c3b30b9fbc0fb#162e7a9aa74e2180a27080f2dc1aa13048084a25#eee661fba6b1742a6806c0ce06e54ba67e1969f1#5947bfd2afaa2633da1af2a914dbc5fc81391031#7dac70f7299e15bdd56139223d7e560816a9ef66#76341e8edd9c9d827c0b0ac0e85108f9ec114d88#8d8c7702b7da831454705f09ed33e8b91dad0e0d#f767baf9124e314a746dbc35edac6959c378c9ab#0b7d61d79c68a2479c97b8acf8879bac278c2256#160696735106a7a94357b61aa793cbce29cb7fc4#e907aae16d439c2270d95bbc7effddeda23d7f21#0a17529955f641323dbabdae6bd70ef823a8a5e7#f45378a3e8a110749fe038ea36181ba926b63f81#2d6ba6eb58c51fffb2dbcd8f4c3da4013ec49a3b#c7d4490bd4c86124460b80e423f8d8234d662614#4112896d609ffc0ee8d1008f4f57b9a5ed828291#4d384114aa002ac37db797e6b428d25be9353882#c2bcccc11f1696aebe73d030f69d810c29a9d462#31292efcf18f818cdf97e6a247059f26543240eb#b67145de47ee0fd596d8c4c17d763a6fd36f7175#3de8635e8eb2f62169e686abd63a56bf86387ee8#f49aeb48e43e55bc4d5b41fb5b7c42817b521861#2ba82f7e40da5502e0ecf3fc671dd81e391de370#435a2bb8fe1dd7c923ead69499bdbfc532fd0d68#9dac74206e060aadb8a13580aaea17d27025858b#482c46531db9cfa813198743dc0e6d95b48eeb96#0c1d9c0f22c5db9361ab760433176bcb111f48c5#90505790993b60fb68fbcd8fbcd9124de8abcf1f#e45dde9818c67418e2479b4af0b74eaff83be740#ee36234ba2754459797dfcb0573c2bcc1b2ffe30#dc3ad276a4f54c37abf6f30bc940fb6c36038fd7#3752fae73b26865b078a0038a34683b50fa7dcdf
apache/jackrabbit-oak,75616683,TRUE,c79342cc93d4183f30cef2df247ed7e09d9109a6
apache/jackrabbit-oak,9948095,FALSE,bee8d27e9bcdb51f1e29ae0ee4633f9837b00be6
apache/jackrabbit-oak,10159265,FALSE,07168243df1ed789f27c5c49f12c91c5c6d586eb
apache/jackrabbit-oak,16609306,TRUE,e27c4579b69a60a4080e2082664360e1bdaaa146
apache/jackrabbit-oak,19118373,FALSE,4410f0c5917b78987c0de3dd5c213f1b18a52b9e
apache/jackrabbit-oak,19255642,TRUE,d9a061ae47812ad3f4922bfb2abf277c72689e34
apache/jackrabbit-oak,19275047,FALSE,7e74f5cd321232f5e71f32d282c884a0bc3ec85e
apache/jackrabbit-oak,36370322,TRUE,0f3c3aa1925878b84daa726b9076f19a8c3fbae9
apache/jackrabbit-oak,36651760,FALSE,865baeb2edb5b2688b6f4347784653613a62f9e1
