project_name,buildID,build_State,duplicatedCode,GodClass,GodMethod,CyclomaticComplexity,DataClass,File_Modified
Graylog2/graylog2-server,37611258,1,0,0,0,0,0,1
Graylog2/graylog2-server,68182239,1,0,0,0,0,0,0
Graylog2/graylog2-server,68944555,1,0,0,0,0,0,1
Graylog2/graylog2-server,69744532,1,0,0,0,0,0,0
Graylog2/graylog2-server,111725364,1,0,0,0,0,0,0
Graylog2/graylog2-server,12996891,1,0,0,0,0,0,1
Graylog2/graylog2-server,22424741,1,0,0,2,2,0,3
Graylog2/graylog2-server,40554348,1,0,0,0,0,0,0
Graylog2/graylog2-server,14150502,1,0,0,0,0,0,0
Graylog2/graylog2-server,116355806,1,0,0,0,0,0,0
Graylog2/graylog2-server,40660987,1,0,0,0,0,0,0
Graylog2/graylog2-server,116906656,1,0,1,0,0,0,18
Graylog2/graylog2-server,42293872,1,0,0,0,0,0,6
Graylog2/graylog2-server,121083649,1,0,0,0,0,0,0
Graylog2/graylog2-server,86855218,1,0,0,0,0,0,0
Graylog2/graylog2-server,147518249,1,0,0,0,0,0,1
Graylog2/graylog2-server,16539037,1,0,0,0,0,0,1
Graylog2/graylog2-server,52742535,1,0,0,0,0,0,1
Graylog2/graylog2-server,79628966,1,0,0,0,0,0,0
Graylog2/graylog2-server,6579360,1,0,0,0,0,0,0
Graylog2/graylog2-server,90705322,1,0,0,0,0,0,1
Graylog2/graylog2-server,95638578,1,0,0,0,0,0,1
Graylog2/graylog2-server,64576622,1,0,0,0,0,0,0
Graylog2/graylog2-server,2958792,1,0,0,0,0,0,2
Graylog2/graylog2-server,45677293,1,0,0,0,0,0,1
Graylog2/graylog2-server,20681031,1,0,0,0,0,0,2
Graylog2/graylog2-server,68133953,1,0,0,0,0,0,0
Graylog2/graylog2-server,81398016,1,0,0,1,1,0,1
Graylog2/graylog2-server,12883237,1,0,0,0,0,0,1
Graylog2/graylog2-server,111716765,1,0,0,0,0,0,0
Graylog2/graylog2-server,136421086,1,0,0,0,0,0,0
Graylog2/graylog2-server,48633142,1,0,0,0,0,0,1
Graylog2/graylog2-server,42538354,1,0,0,0,0,0,2
Graylog2/graylog2-server,6048689,1,0,0,0,0,0,1
Graylog2/graylog2-server,43821343,1,0,0,0,0,0,1
Graylog2/graylog2-server,154809510,1,0,0,0,0,0,0
Graylog2/graylog2-server,17767176,1,0,0,0,0,0,2
Graylog2/graylog2-server,35430145,1,0,0,0,1,0,1
Graylog2/graylog2-server,98166970,1,0,0,0,0,0,0
Graylog2/graylog2-server,90741795,0,0,0,0,0,0,0
Graylog2/graylog2-server,65848212,1,0,0,1,2,0,7
Graylog2/graylog2-server,19196672,1,0,0,0,0,0,2
Graylog2/graylog2-server,129646241,1,0,0,0,0,0,1
Graylog2/graylog2-server,53325826,1,0,0,0,0,0,1
Graylog2/graylog2-server,11603052,1,0,0,0,1,0,4
Graylog2/graylog2-server,68303680,1,0,0,0,0,0,0
Graylog2/graylog2-server,28768754,1,0,0,0,0,0,1
Graylog2/graylog2-server,12642692,1,0,0,0,0,0,3
Graylog2/graylog2-server,29331589,1,0,0,0,0,0,2
Graylog2/graylog2-server,113700651,1,0,0,0,0,0,0
Graylog2/graylog2-server,47919477,1,0,0,0,1,0,1
Graylog2/graylog2-server,13862611,1,0,0,1,1,0,2
Graylog2/graylog2-server,85711303,1,0,0,0,0,0,0
Graylog2/graylog2-server,143296915,1,0,0,0,0,0,0
Graylog2/graylog2-server,144781893,1,0,0,0,0,0,0
Graylog2/graylog2-server,16741049,1,0,0,0,0,0,2
Graylog2/graylog2-server,16900249,1,0,0,0,1,0,1
Graylog2/graylog2-server,16990508,1,1,0,0,0,0,2
Graylog2/graylog2-server,52054449,1,0,0,1,1,0,1
Graylog2/graylog2-server,76610658,1,0,0,0,0,0,0
Graylog2/graylog2-server,79459836,1,0,0,0,0,0,0
Graylog2/graylog2-server,33501966,1,0,0,0,0,0,0
Graylog2/graylog2-server,91384395,1,0,1,0,2,0,2
Graylog2/graylog2-server,93399595,1,0,0,0,0,0,0
Graylog2/graylog2-server,44195850,1,0,0,0,0,0,0
Graylog2/graylog2-server,44457084,1,0,0,0,0,1,5
Graylog2/graylog2-server,104691367,1,0,0,0,0,0,0
Graylog2/graylog2-server,11509445,1,0,0,0,0,0,2
Graylog2/graylog2-server,53182299,1,0,0,0,0,0,1
Graylog2/graylog2-server,53224156,1,0,0,0,0,0,0
Graylog2/graylog2-server,11733933,1,0,0,0,0,0,0
Graylog2/graylog2-server,46323288,1,0,0,0,0,0,1
Graylog2/graylog2-server,38059139,1,0,0,0,0,0,0
Graylog2/graylog2-server,20934463,1,0,0,1,2,2,9
Graylog2/graylog2-server,29492685,1,0,0,0,0,0,0
Graylog2/graylog2-server,47548074,1,0,1,0,1,0,4
Graylog2/graylog2-server,113665844,1,0,0,0,0,0,0
Graylog2/graylog2-server,113691301,1,0,0,0,0,0,0
Graylog2/graylog2-server,40303427,1,0,0,0,0,0,0
Graylog2/graylog2-server,116676904,1,0,0,0,0,0,0
Graylog2/graylog2-server,49300068,1,0,0,0,0,0,0
Graylog2/graylog2-server,71238631,1,0,0,0,0,0,3
Graylog2/graylog2-server,41615138,1,0,0,0,0,0,0
Graylog2/graylog2-server,42295313,1,0,0,0,0,1,5
Graylog2/graylog2-server,86420363,1,0,0,0,0,0,0
Graylog2/graylog2-server,43283325,1,0,0,0,0,0,1
Graylog2/graylog2-server,26661136,1,0,0,0,0,0,2
Graylog2/graylog2-server,16688461,1,0,0,0,0,0,1
Graylog2/graylog2-server,16880620,1,0,0,0,0,0,4
Graylog2/graylog2-server,76458732,1,0,0,0,0,0,3
Graylog2/graylog2-server,79089737,1,0,0,0,0,0,0
Graylog2/graylog2-server,33163096,1,0,0,0,0,0,1
Graylog2/graylog2-server,18283848,1,0,0,0,1,0,1
Graylog2/graylog2-server,35631533,1,0,0,0,0,0,1
Graylog2/graylog2-server,60337990,1,0,0,0,0,0,0
Graylog2/graylog2-server,8123760,1,0,0,0,0,0,7
Graylog2/graylog2-server,63843123,1,0,0,0,0,0,2
Graylog2/graylog2-server,64065102,1,0,0,0,0,0,0
Graylog2/graylog2-server,9669762,1,0,0,0,0,1,3
Graylog2/graylog2-server,1341086,1,0,0,0,0,0,2
Graylog2/graylog2-server,101557114,1,0,0,0,0,0,2
Graylog2/graylog2-server,35713500,1,0,0,0,0,1,1
Graylog2/graylog2-server,105189671,1,0,0,0,0,0,1
Graylog2/graylog2-server,20517664,1,0,0,0,0,0,1
Graylog2/graylog2-server,46323447,1,0,0,0,0,0,1
Graylog2/graylog2-server,108529130,1,0,0,0,0,0,0
Graylog2/graylog2-server,38161407,1,0,0,0,0,0,1
Graylog2/graylog2-server,12532426,1,0,0,3,5,0,9
Graylog2/graylog2-server,38650351,1,0,0,0,0,0,1
Graylog2/graylog2-server,29333116,1,0,0,0,0,0,2
Graylog2/graylog2-server,111745516,1,0,0,0,0,0,0
Graylog2/graylog2-server,112068371,1,0,0,0,0,0,0
Graylog2/graylog2-server,22774796,1,0,2,2,2,0,2
Graylog2/graylog2-server,22915731,1,0,0,1,3,0,4
Graylog2/graylog2-server,116091619,1,0,0,0,0,0,0
Graylog2/graylog2-server,71389406,1,4,2,0,2,0,10
Graylog2/graylog2-server,138918981,1,0,0,0,0,0,0
Graylog2/graylog2-server,141334039,1,0,0,0,0,0,1
Graylog2/graylog2-server,85711931,1,0,0,0,0,0,2
Graylog2/graylog2-server,50472484,1,0,0,0,0,0,0
Graylog2/graylog2-server,146587113,1,0,1,0,0,0,13
Graylog2/graylog2-server,74034197,1,0,0,0,0,3,4
Graylog2/graylog2-server,26200191,1,0,1,1,1,0,3
Graylog2/graylog2-server,59238446,1,0,0,0,0,0,5
Graylog2/graylog2-server,93357997,1,0,0,0,0,0,0
Graylog2/graylog2-server,61175828,1,0,0,0,1,0,1
Graylog2/graylog2-server,104889328,0,0,0,0,0,0,1
Graylog2/graylog2-server,3305686,0,0,0,0,1,1,3
Graylog2/graylog2-server,3885950,1,0,0,0,0,0,1
Graylog2/graylog2-server,127785009,1,0,0,0,0,0,4
Graylog2/graylog2-server,19252955,1,0,0,0,0,0,0
Graylog2/graylog2-server,27294611,1,0,0,0,0,1,2
Graylog2/graylog2-server,66558871,1,0,0,0,0,0,1
Graylog2/graylog2-server,36552140,1,0,0,1,1,0,1
Graylog2/graylog2-server,27958524,1,0,0,0,3,0,3
Graylog2/graylog2-server,27969254,1,0,0,0,3,0,6
Graylog2/graylog2-server,45933090,1,0,0,0,0,0,1
Graylog2/graylog2-server,11781208,1,0,0,0,0,0,3
Graylog2/graylog2-server,28773378,1,0,0,0,2,0,1
Graylog2/graylog2-server,29141758,1,0,0,0,0,0,2
Graylog2/graylog2-server,39169582,1,0,0,0,0,0,3
Graylog2/graylog2-server,29317901,1,0,0,0,0,0,0
Graylog2/graylog2-server,12991458,1,0,0,0,0,0,0
Graylog2/graylog2-server,47797363,1,0,0,0,0,0,0
Graylog2/graylog2-server,39820171,1,0,0,0,0,0,1
Graylog2/graylog2-server,39837601,1,0,0,0,0,1,2
Graylog2/graylog2-server,30183489,1,0,0,0,0,0,5
Graylog2/graylog2-server,41000338,1,0,1,2,3,1,4
Graylog2/graylog2-server,119494140,1,0,0,0,0,0,1
Graylog2/graylog2-server,143018345,1,0,0,0,0,0,0
Graylog2/graylog2-server,43084342,1,0,1,2,4,0,1
Graylog2/graylog2-server,43957424,1,0,1,1,1,0,1
Graylog2/graylog2-server,64932610,1,0,0,0,0,0,0
Graylog2/graylog2-server,19196783,1,0,1,0,1,0,1
Graylog2/graylog2-server,66559038,1,0,0,0,0,0,1
Graylog2/graylog2-server,46736664,1,0,0,0,0,0,0
Graylog2/graylog2-server,69426251,1,0,0,0,0,0,1
Graylog2/graylog2-server,47232020,1,0,0,0,0,0,0
Graylog2/graylog2-server,112810437,1,0,0,0,0,0,1
Graylog2/graylog2-server,113153350,1,0,0,0,0,0,5
Graylog2/graylog2-server,30276243,1,0,0,0,0,0,1
Graylog2/graylog2-server,40280769,1,0,0,0,0,0,1
Graylog2/graylog2-server,24709131,1,0,0,0,0,0,1
Graylog2/graylog2-server,84885253,1,0,0,0,0,0,0
Graylog2/graylog2-server,56072793,1,0,0,0,0,0,0
Graylog2/graylog2-server,42328459,1,0,0,0,0,0,0
Graylog2/graylog2-server,121149942,1,0,0,0,0,0,0
Graylog2/graylog2-server,144696372,1,0,0,0,0,0,5
Graylog2/graylog2-server,42980622,1,0,0,0,0,0,0
Graylog2/graylog2-server,75117236,1,0,0,0,0,1,1
Graylog2/graylog2-server,16647171,1,0,0,0,0,0,1
Graylog2/graylog2-server,76626375,1,0,0,0,0,0,1
Graylog2/graylog2-server,77155863,1,0,0,0,0,0,1
Graylog2/graylog2-server,57817898,1,1,0,0,2,0,10
Graylog2/graylog2-server,89232779,1,0,0,0,0,0,1
Graylog2/graylog2-server,89439162,1,0,0,1,1,0,2
Graylog2/graylog2-server,97425605,0,0,0,0,0,0,0
Graylog2/graylog2-server,8068903,1,0,1,0,1,0,4
Graylog2/graylog2-server,65561137,1,0,0,0,0,0,1
Graylog2/graylog2-server,44319201,1,0,0,0,0,0,1
Graylog2/graylog2-server,18573529,1,0,1,2,3,0,8
Graylog2/graylog2-server,45674290,1,0,0,0,0,0,0
Graylog2/graylog2-server,11709306,1,0,0,0,0,0,1
Graylog2/graylog2-server,37506363,1,0,0,0,0,0,0
Graylog2/graylog2-server,46077524,1,0,0,0,0,0,0
Graylog2/graylog2-server,37910896,1,0,0,0,0,1,1
Graylog2/graylog2-server,46734346,1,0,0,0,0,2,3
Graylog2/graylog2-server,133108362,1,0,0,0,0,0,0
Graylog2/graylog2-server,47339192,1,0,0,0,0,0,1
Graylog2/graylog2-server,47652663,1,0,1,1,3,0,3
Graylog2/graylog2-server,14987487,1,0,0,0,0,0,2
Graylog2/graylog2-server,42860638,1,0,0,0,0,0,1
Graylog2/graylog2-server,147998204,1,0,0,0,0,0,2
Graylog2/graylog2-server,87656403,1,0,2,0,1,0,9
Graylog2/graylog2-server,17986867,1,0,1,2,2,0,1
Graylog2/graylog2-server,34201162,1,0,1,0,0,0,1
Graylog2/graylog2-server,60503040,1,0,0,0,0,0,0
Graylog2/graylog2-server,93913890,1,0,0,0,0,0,0
Graylog2/graylog2-server,95324527,1,0,0,0,0,0,0
Graylog2/graylog2-server,63499970,1,0,0,0,0,0,2
Graylog2/graylog2-server,11517082,0,0,0,0,0,0,0
Graylog2/graylog2-server,4457983,1,0,0,0,0,0,0
Graylog2/graylog2-server,44572622,1,0,0,1,1,0,9
Graylog2/graylog2-server,106273479,1,0,0,0,0,0,0
Graylog2/graylog2-server,46340089,1,0,0,0,0,0,0
Graylog2/graylog2-server,67971882,1,0,0,0,0,0,3
Graylog2/graylog2-server,133093772,1,0,1,0,0,0,1
Graylog2/graylog2-server,133952648,1,0,0,0,0,0,0
Graylog2/graylog2-server,41950593,1,0,1,0,0,0,2
Graylog2/graylog2-server,50511543,1,0,1,0,0,0,2
Graylog2/graylog2-server,42952545,1,0,0,0,0,1,3
Graylog2/graylog2-server,76616669,1,0,1,0,0,0,5
Graylog2/graylog2-server,58610682,1,1,0,0,0,0,2
Graylog2/graylog2-server,10790282,0,0,0,1,2,0,6
Graylog2/graylog2-server,58239049,0,0,0,0,0,0,2
Graylog2/graylog2-server,3567517,1,0,0,0,0,0,0
Graylog2/graylog2-server,65102001,1,0,0,0,0,0,0
Graylog2/graylog2-server,103136281,1,0,0,0,0,0,0
Graylog2/graylog2-server,129395198,1,0,0,0,0,0,0
Graylog2/graylog2-server,110107082,1,0,0,0,0,0,1
Graylog2/graylog2-server,21260541,1,0,1,0,1,0,12
Graylog2/graylog2-server,111181378,1,0,0,0,0,0,0
Graylog2/graylog2-server,38828970,1,0,0,0,0,0,4
Graylog2/graylog2-server,14203730,1,0,0,0,0,1,6
Graylog2/graylog2-server,48743943,1,0,0,0,0,0,2
Graylog2/graylog2-server,41372795,1,0,1,2,3,1,4
Graylog2/graylog2-server,86173636,1,0,1,1,3,0,1
Graylog2/graylog2-server,31332744,1,0,0,0,0,0,0
Graylog2/graylog2-server,15779444,1,0,0,0,0,0,1
Graylog2/graylog2-server,87007992,1,3,0,0,0,0,1
Graylog2/graylog2-server,76263520,1,0,0,1,2,0,2
Graylog2/graylog2-server,57782554,1,1,0,0,0,0,2
Graylog2/graylog2-server,33799312,1,0,0,0,0,0,0
Graylog2/graylog2-server,8291307,1,0,0,0,0,0,4
Graylog2/graylog2-server,10874687,0,0,0,0,0,0,1
Graylog2/graylog2-server,33472905,0,0,0,0,0,0,1
Graylog2/graylog2-server,11257979,0,0,0,0,0,0,0
Graylog2/graylog2-server,65562431,1,0,0,0,0,0,1
Graylog2/graylog2-server,65863304,1,0,0,0,0,0,1
Graylog2/graylog2-server,80209814,1,0,0,0,0,0,0
Graylog2/graylog2-server,45540003,1,0,1,0,1,1,8
Graylog2/graylog2-server,53181705,1,0,1,0,0,1,3
Graylog2/graylog2-server,131727626,1,0,0,0,0,0,0
Graylog2/graylog2-server,29331765,1,0,0,0,0,0,1
Graylog2/graylog2-server,112013785,1,0,0,0,0,0,0
Graylog2/graylog2-server,39592524,1,0,0,0,0,0,12
Graylog2/graylog2-server,22523248,1,0,1,5,10,2,78
Graylog2/graylog2-server,48062665,1,0,0,0,0,0,6
Graylog2/graylog2-server,55967459,1,0,0,0,0,0,1
Graylog2/graylog2-server,42749954,1,0,0,0,0,0,4
Graylog2/graylog2-server,51092121,1,0,0,0,0,0,0
Graylog2/graylog2-server,123334044,1,0,0,0,0,0,0
Graylog2/graylog2-server,25872402,1,0,0,0,0,0,0
Graylog2/graylog2-server,124460696,1,0,0,0,0,0,0
Graylog2/graylog2-server,32629010,1,0,1,0,0,0,2
Graylog2/graylog2-server,57969752,1,0,1,0,1,0,2
Graylog2/graylog2-server,95824310,1,0,1,0,0,0,1
Graylog2/graylog2-server,80608701,0,0,1,0,0,0,1
Graylog2/graylog2-server,2455890,1,0,0,0,0,0,1
Graylog2/graylog2-server,54109717,1,0,0,0,0,0,0
Graylog2/graylog2-server,133133427,1,0,0,0,0,0,0
Graylog2/graylog2-server,110999981,1,0,0,0,0,0,0
Graylog2/graylog2-server,111743503,1,0,0,0,0,0,0
Graylog2/graylog2-server,113632185,1,0,0,0,0,0,0
Graylog2/graylog2-server,41498499,1,0,0,0,0,0,1
Graylog2/graylog2-server,141012851,1,0,0,0,0,0,0
Graylog2/graylog2-server,84838970,1,0,0,0,0,0,3
Graylog2/graylog2-server,86629142,1,0,1,1,3,0,2
Graylog2/graylog2-server,61482410,1,0,0,0,0,0,1
Graylog2/graylog2-server,66350399,1,0,0,0,0,0,0
Graylog2/graylog2-server,36583616,1,0,0,0,0,0,2
Graylog2/graylog2-server,36667924,1,0,0,1,1,0,1
Graylog2/graylog2-server,37600952,1,0,0,0,0,0,1
Graylog2/graylog2-server,110915805,1,0,0,0,0,0,1
Graylog2/graylog2-server,46998860,1,0,0,0,0,0,1
Graylog2/graylog2-server,111801900,1,0,0,0,0,0,0
Graylog2/graylog2-server,112013796,1,0,0,0,0,0,0
Graylog2/graylog2-server,70861367,1,0,0,0,0,0,0
Graylog2/graylog2-server,41009333,1,0,0,0,0,0,2
Graylog2/graylog2-server,119497926,1,0,0,0,0,0,0
Graylog2/graylog2-server,72128612,1,0,0,0,0,1,1
Graylog2/graylog2-server,120037232,1,0,0,0,0,0,0
Graylog2/graylog2-server,74208006,1,0,0,0,0,0,0
Graylog2/graylog2-server,150848616,1,0,0,0,0,0,2
Graylog2/graylog2-server,34941831,1,0,1,0,0,0,4
Graylog2/graylog2-server,91384305,1,0,0,0,0,0,0
Graylog2/graylog2-server,95400623,1,0,0,0,0,0,1
Graylog2/graylog2-server,95557272,1,0,0,0,0,0,0
Graylog2/graylog2-server,1951452,1,0,0,0,0,1,1
Graylog2/graylog2-server,53216282,1,0,0,1,4,0,16
Graylog2/graylog2-server,37592582,1,0,0,2,3,2,63
Graylog2/graylog2-server,81371382,1,0,0,0,0,0,2
Graylog2/graylog2-server,133950916,1,0,0,0,0,0,0
Graylog2/graylog2-server,111501051,1,0,0,0,0,0,0
Graylog2/graylog2-server,21970605,1,0,0,0,0,0,2
Graylog2/graylog2-server,54847995,1,0,0,0,0,0,1
Graylog2/graylog2-server,29716116,1,2,0,0,0,0,1
Graylog2/graylog2-server,48790574,1,0,0,0,0,0,1
Graylog2/graylog2-server,138340364,1,0,0,0,0,0,0
Graylog2/graylog2-server,119845329,1,0,0,0,0,0,0
Graylog2/graylog2-server,42395610,1,0,1,0,0,0,1
Graylog2/graylog2-server,147535499,1,0,0,0,0,0,0
Graylog2/graylog2-server,75085266,1,0,0,0,0,0,1
Graylog2/graylog2-server,57773081,1,0,0,0,0,0,1
Graylog2/graylog2-server,35420132,1,0,0,0,0,0,2
Graylog2/graylog2-server,94128649,1,0,0,0,0,0,1
Graylog2/graylog2-server,61630540,1,0,0,0,0,0,3
Graylog2/graylog2-server,9811008,1,0,0,0,1,0,3
Graylog2/graylog2-server,3289893,0,0,0,0,0,0,0
Graylog2/graylog2-server,18412685,1,0,0,0,0,0,0
Graylog2/graylog2-server,108928798,1,0,0,0,0,0,0
Graylog2/graylog2-server,39828730,1,0,0,0,0,0,5
Graylog2/graylog2-server,47918937,1,0,0,0,0,0,2
Graylog2/graylog2-server,13829763,1,0,1,0,0,0,1
Graylog2/graylog2-server,118275404,1,0,0,0,0,0,1
Graylog2/graylog2-server,15333887,1,0,0,0,0,0,1
Graylog2/graylog2-server,31788683,1,0,0,0,1,0,1
Graylog2/graylog2-server,42979110,1,0,0,0,0,0,1
Graylog2/graylog2-server,25798098,1,0,0,1,1,0,6
Graylog2/graylog2-server,43821348,1,0,0,0,0,0,1
Graylog2/graylog2-server,16902045,1,0,0,0,1,0,2
Graylog2/graylog2-server,33051224,1,0,0,2,3,1,6
Graylog2/graylog2-server,33799323,1,0,0,2,3,0,3
Graylog2/graylog2-server,60217736,1,0,1,0,1,1,9
Graylog2/graylog2-server,65086305,1,0,0,0,0,0,0
Graylog2/graylog2-server,10873606,0,0,0,0,0,0,2
Graylog2/graylog2-server,10897409,0,0,0,0,0,0,1
Graylog2/graylog2-server,43280927,0,0,1,2,2,1,10
Graylog2/graylog2-server,129117358,1,0,0,0,0,0,0
Graylog2/graylog2-server,105729584,1,0,0,0,0,0,0
Graylog2/graylog2-server,20280212,1,0,0,0,0,0,0
Graylog2/graylog2-server,11917672,1,0,0,0,0,0,4
Graylog2/graylog2-server,47254518,1,0,0,0,0,0,0
Graylog2/graylog2-server,39603308,1,0,1,0,1,0,2
Graylog2/graylog2-server,30535760,1,0,1,0,0,0,5
Graylog2/graylog2-server,141012750,1,0,0,0,0,0,0
Graylog2/graylog2-server,24486939,1,0,0,0,0,0,1
Graylog2/graylog2-server,49717351,1,0,0,0,0,0,1
Graylog2/graylog2-server,122796667,1,0,0,0,0,0,0
Graylog2/graylog2-server,145064958,1,0,0,0,0,0,1
Graylog2/graylog2-server,16879485,1,0,0,0,1,0,4
Graylog2/graylog2-server,151199656,1,0,0,0,0,0,2
Graylog2/graylog2-server,89218302,1,0,0,0,0,0,1
Graylog2/graylog2-server,62376648,1,1,1,2,6,0,1
Graylog2/graylog2-server,103660179,1,0,0,0,0,0,0
Graylog2/graylog2-server,106538074,1,0,0,0,0,0,0
Graylog2/graylog2-server,53344287,1,0,0,0,0,0,0
Graylog2/graylog2-server,46132525,1,0,0,0,0,0,1
Graylog2/graylog2-server,38166653,1,0,0,0,0,1,1
Graylog2/graylog2-server,12997046,1,0,1,1,2,0,2
Graylog2/graylog2-server,39274703,1,0,0,0,0,0,2
Graylog2/graylog2-server,48603173,1,0,0,0,0,0,0
Graylog2/graylog2-server,116388872,0,0,0,0,0,0,0
Graylog2/graylog2-server,55170316,1,0,0,0,0,0,1
Graylog2/graylog2-server,42065827,1,0,0,0,0,0,1
Graylog2/graylog2-server,86173527,1,0,0,0,0,0,1
Graylog2/graylog2-server,124199310,1,0,0,0,0,0,0
Graylog2/graylog2-server,149492089,1,0,0,0,0,0,1
Graylog2/graylog2-server,77497342,1,0,0,0,0,0,1
Graylog2/graylog2-server,33270659,1,0,0,0,0,0,1
Graylog2/graylog2-server,96982008,0,0,0,0,0,0,0
Graylog2/graylog2-server,62214546,1,0,0,0,0,0,0
Graylog2/graylog2-server,63650146,1,0,0,0,0,0,0
Graylog2/graylog2-server,64084331,1,0,0,0,0,0,0
Graylog2/graylog2-server,17001387,0,0,0,0,0,0,1
Graylog2/graylog2-server,2683046,0,0,0,1,1,0,5
Graylog2/graylog2-server,3262686,0,0,0,0,0,0,1
Graylog2/graylog2-server,3442541,0,0,1,0,1,0,1
Graylog2/graylog2-server,44193217,1,0,0,0,0,0,2
Graylog2/graylog2-server,102564348,1,0,0,0,0,0,2
Graylog2/graylog2-server,11241119,1,0,0,0,0,0,0
Graylog2/graylog2-server,67866141,1,0,0,0,0,0,5
Graylog2/graylog2-server,53326947,1,0,0,0,0,0,0
Graylog2/graylog2-server,108547907,1,0,0,0,0,0,0
Graylog2/graylog2-server,108834078,1,0,0,0,0,0,0
Graylog2/graylog2-server,133893820,1,0,0,0,0,0,1
Graylog2/graylog2-server,69102415,1,0,0,0,0,0,3
Graylog2/graylog2-server,112003570,1,0,0,0,0,0,0
Graylog2/graylog2-server,54582098,1,0,0,0,0,0,1
Graylog2/graylog2-server,21958237,1,0,0,0,0,0,0
Graylog2/graylog2-server,13269478,1,0,0,0,0,0,3
Graylog2/graylog2-server,47797366,1,0,0,0,0,0,0
Graylog2/graylog2-server,5187209,1,0,0,0,0,0,1
Graylog2/graylog2-server,116349749,1,0,0,0,0,0,0
Graylog2/graylog2-server,41484951,1,0,0,0,0,2,2
Graylog2/graylog2-server,84892699,1,0,0,0,0,0,6
Graylog2/graylog2-server,31343724,1,0,0,0,0,0,2
Graylog2/graylog2-server,42339873,1,0,1,0,1,0,1
Graylog2/graylog2-server,15720146,1,0,0,0,0,0,0
Graylog2/graylog2-server,15935306,1,0,0,0,0,0,0
Graylog2/graylog2-server,77163205,1,0,0,0,0,0,4
Graylog2/graylog2-server,77511003,1,0,0,0,0,0,1
Graylog2/graylog2-server,33473451,1,0,0,0,0,0,1
Graylog2/graylog2-server,94392198,1,0,0,1,0,0,1
Graylog2/graylog2-server,95835958,1,0,0,0,0,0,0
Graylog2/graylog2-server,63767352,1,0,0,0,0,0,0
Graylog2/graylog2-server,9588731,1,0,0,0,1,0,1
Graylog2/graylog2-server,9694502,1,0,0,0,1,0,1
Graylog2/graylog2-server,127238221,1,0,0,0,0,0,0
Graylog2/graylog2-server,11978336,1,0,0,0,0,0,1
Graylog2/graylog2-server,37844640,1,0,0,0,0,1,1
Graylog2/graylog2-server,46999568,1,0,0,0,0,1,7
Graylog2/graylog2-server,70931383,1,0,0,0,0,0,0
Graylog2/graylog2-server,116619140,1,0,0,0,0,0,1
Graylog2/graylog2-server,138918956,1,0,0,0,0,0,0
Graylog2/graylog2-server,23767313,1,0,1,0,1,1,10
Graylog2/graylog2-server,86175862,1,0,1,1,3,0,1
Graylog2/graylog2-server,43328021,1,0,0,0,0,0,2
Graylog2/graylog2-server,79100294,1,0,0,0,0,0,0
Graylog2/graylog2-server,89483537,1,0,0,0,0,0,9
Graylog2/graylog2-server,8582029,0,0,0,0,0,0,3
Graylog2/graylog2-server,1647860,0,0,0,0,0,0,0
Graylog2/graylog2-server,2967847,1,0,0,0,0,0,1
Graylog2/graylog2-server,66191057,1,0,0,0,0,0,0
Graylog2/graylog2-server,106503409,1,0,0,0,0,0,0
Graylog2/graylog2-server,106713586,1,0,0,0,0,0,1
Graylog2/graylog2-server,108336111,1,0,0,0,0,0,0
Graylog2/graylog2-server,68944971,1,0,0,0,0,0,1
Graylog2/graylog2-server,110191606,1,0,0,0,0,0,0
Graylog2/graylog2-server,54436578,1,0,0,0,0,0,0
Graylog2/graylog2-server,39246740,1,0,0,0,0,0,2
Graylog2/graylog2-server,22054149,1,0,0,0,0,0,1
Graylog2/graylog2-server,113368314,1,0,0,0,0,1,19
Graylog2/graylog2-server,116192619,1,0,0,0,0,0,2
Graylog2/graylog2-server,116709279,1,0,0,0,0,0,0
Graylog2/graylog2-server,77334087,1,0,0,0,0,1,3
Graylog2/graylog2-server,8567928,0,0,0,0,0,0,9
Graylog2/graylog2-server,3165288,0,0,1,1,1,0,9
Graylog2/graylog2-server,27020592,1,0,1,0,0,0,1
Graylog2/graylog2-server,102305400,1,0,0,0,0,0,0
Graylog2/graylog2-server,66180120,1,0,0,0,0,0,0
Graylog2/graylog2-server,44831700,1,0,0,0,2,0,6
Graylog2/graylog2-server,45102963,1,0,0,1,2,0,24
Graylog2/graylog2-server,129353677,1,0,0,0,1,0,1
Graylog2/graylog2-server,129420879,1,0,0,0,0,0,0
Graylog2/graylog2-server,80640435,1,0,1,0,0,0,5
Graylog2/graylog2-server,46333232,1,0,0,0,0,0,1
Graylog2/graylog2-server,37845796,1,0,0,0,0,0,1
Graylog2/graylog2-server,38164984,1,0,0,0,0,0,1
Graylog2/graylog2-server,111876912,1,0,1,0,0,0,4
Graylog2/graylog2-server,113362817,1,0,0,0,0,0,0
Graylog2/graylog2-server,114517607,1,0,1,3,6,1,74
Graylog2/graylog2-server,116082758,1,0,0,0,0,0,0
Graylog2/graylog2-server,31030801,1,0,0,0,1,0,4
Graylog2/graylog2-server,141086362,1,0,0,0,0,0,0
Graylog2/graylog2-server,119553478,1,0,0,0,0,0,0
Graylog2/graylog2-server,89443273,1,0,0,1,1,0,2
Graylog2/graylog2-server,34693756,1,0,0,0,0,0,0
Graylog2/graylog2-server,59761860,1,0,0,0,0,0,0
